,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
15,0.00683,https://api.spotify.com/v1/audio-analysis/0tKcYR2II1VCQWT79i5NrW,0.6,187147,0.81,0tKcYR2II1VCQWT79i5NrW,0.21,0,0.155,-4.749,1,0.0479,167.88,4,https://api.spotify.com/v1/tracks/0tKcYR2II1VCQWT79i5NrW,audio_features,spotify:track:0tKcYR2II1VCQWT79i5NrW,0.252
16,0.658,https://api.spotify.com/v1/audio-analysis/0mel2N9Ws9r4yLQn5QE21Y,0.653,201000,0.378,0mel2N9Ws9r4yLQn5QE21Y,0.0,5,0.177,-8.273,1,0.0533,91.835,4,https://api.spotify.com/v1/tracks/0mel2N9Ws9r4yLQn5QE21Y,audio_features,spotify:track:0mel2N9Ws9r4yLQn5QE21Y,0.54
17,0.247,https://api.spotify.com/v1/audio-analysis/6foxplXS0YEq8cO374Lty4,0.95,124056,0.533,6foxplXS0YEq8cO374Lty4,0.0,5,0.114,-7.022,1,0.148,119.869,4,https://api.spotify.com/v1/tracks/6foxplXS0YEq8cO374Lty4,audio_features,spotify:track:6foxplXS0YEq8cO374Lty4,0.675
18,0.152,https://api.spotify.com/v1/audio-analysis/0Zbbxnx4SGGHoIow4PpISP,0.677,236853,0.497,0Zbbxnx4SGGHoIow4PpISP,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,https://api.spotify.com/v1/tracks/0Zbbxnx4SGGHoIow4PpISP,audio_features,spotify:track:0Zbbxnx4SGGHoIow4PpISP,0.419
19,0.189,https://api.spotify.com/v1/audio-analysis/32DGGj6KlNuBr6WaqRxpxi,0.849,198237,0.581,32DGGj6KlNuBr6WaqRxpxi,3.61e-06,1,0.0805,-5.243,0,0.0767,110.008,4,https://api.spotify.com/v1/tracks/32DGGj6KlNuBr6WaqRxpxi,audio_features,spotify:track:32DGGj6KlNuBr6WaqRxpxi,0.779
20,0.385,https://api.spotify.com/v1/audio-analysis/2jX6A7yk3mwmOCxmTXrxlm,0.785,243541,0.717,2jX6A7yk3mwmOCxmTXrxlm,0.0,2,0.109,-4.911,1,0.24,130.121,4,https://api.spotify.com/v1/tracks/2jX6A7yk3mwmOCxmTXrxlm,audio_features,spotify:track:2jX6A7yk3mwmOCxmTXrxlm,0.515
21,0.0642,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,0.893,223413,0.745,5bcTCxgc7xVfSaMV3RuVke,0.0,11,0.0943,-3.105,0,0.0571,101.018,4,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,audio_features,spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.874
22,0.0148,https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8,0.543,189440,0.677,2rb5MvYT7ZIxbKW5hfcHx8,6.21e-06,11,0.13,-4.915,0,0.0993,103.809,4,https://api.spotify.com/v1/tracks/2rb5MvYT7ZIxbKW5hfcHx8,audio_features,spotify:track:2rb5MvYT7ZIxbKW5hfcHx8,0.279
23,0.0393,https://api.spotify.com/v1/audio-analysis/5AEtlRudpgdT5FtNiuly6Y,0.659,174800,0.717,5AEtlRudpgdT5FtNiuly6Y,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,https://api.spotify.com/v1/tracks/5AEtlRudpgdT5FtNiuly6Y,audio_features,spotify:track:5AEtlRudpgdT5FtNiuly6Y,0.71
24,0.33,https://api.spotify.com/v1/audio-analysis/6mrKP2jyIQmM0rw6fQryjr,0.659,212120,0.716,6mrKP2jyIQmM0rw6fQryjr,0.0,5,0.173,-5.673,0,0.111,148.015,4,https://api.spotify.com/v1/tracks/6mrKP2jyIQmM0rw6fQryjr,audio_features,spotify:track:6mrKP2jyIQmM0rw6fQryjr,0.437
25,0.53,https://api.spotify.com/v1/audio-analysis/5OYUtKjALXnNjXRwTVStCK,0.773,181885,0.654,5OYUtKjALXnNjXRwTVStCK,0.0,5,0.109,-7.796,0,0.284,128.989,4,https://api.spotify.com/v1/tracks/5OYUtKjALXnNjXRwTVStCK,audio_features,spotify:track:5OYUtKjALXnNjXRwTVStCK,0.594
26,0.0254,https://api.spotify.com/v1/audio-analysis/31MkGwj0SWgZaTvEt5Hgxv,0.386,271520,0.594,31MkGwj0SWgZaTvEt5Hgxv,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,https://api.spotify.com/v1/tracks/31MkGwj0SWgZaTvEt5Hgxv,audio_features,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,0.19
27,0.631,https://api.spotify.com/v1/audio-analysis/6aNkqtxWpCbP6fwMuscKEU,0.694,188113,0.663,6aNkqtxWpCbP6fwMuscKEU,0.0,11,0.0906,-6.882,0,0.334,154.852,4,https://api.spotify.com/v1/tracks/6aNkqtxWpCbP6fwMuscKEU,audio_features,spotify:track:6aNkqtxWpCbP6fwMuscKEU,0.214
28,0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0.0,1,0.0931,-3.183,0,0.0802,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
29,0.118,https://api.spotify.com/v1/audio-analysis/3bWAqKDWg6u1davspr5IkS,0.653,189307,0.81,3bWAqKDWg6u1davspr5IkS,0.0,7,0.126,-6.032,0,0.0558,121.951,4,https://api.spotify.com/v1/tracks/3bWAqKDWg6u1davspr5IkS,audio_features,spotify:track:3bWAqKDWg6u1davspr5IkS,0.576
30,0.264,https://api.spotify.com/v1/audio-analysis/7anBA0IdgFaN3Pbyk2tog0,0.863,235813,0.657,7anBA0IdgFaN3Pbyk2tog0,0.00619,7,0.0713,-7.295,1,0.105,115.958,4,https://api.spotify.com/v1/tracks/7anBA0IdgFaN3Pbyk2tog0,audio_features,spotify:track:7anBA0IdgFaN3Pbyk2tog0,0.812
31,0.46,https://api.spotify.com/v1/audio-analysis/5TuXRIWZicQ2baTHfXID0U,0.834,278742,0.85,5TuXRIWZicQ2baTHfXID0U,0.0,8,0.189,-5.469,0,0.287,119.989,4,https://api.spotify.com/v1/tracks/5TuXRIWZicQ2baTHfXID0U,audio_features,spotify:track:5TuXRIWZicQ2baTHfXID0U,0.53
32,0.0969,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,0.774,211475,0.626,4iLqG9SeJSnt0cSPICSjxv,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.758
33,0.00179,https://api.spotify.com/v1/audio-analysis/6WbADFqMvR8N5u0BvtsWQE,0.652,181673,0.855,6WbADFqMvR8N5u0BvtsWQE,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,https://api.spotify.com/v1/tracks/6WbADFqMvR8N5u0BvtsWQE,audio_features,spotify:track:6WbADFqMvR8N5u0BvtsWQE,0.287
34,0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437
35,0.0532,https://api.spotify.com/v1/audio-analysis/5ysL31dJXdNK1OCI5Hlqe7,0.534,230697,0.627,5ysL31dJXdNK1OCI5Hlqe7,2.31e-06,6,0.0994,-5.4,0,0.0391,141.652,4,https://api.spotify.com/v1/tracks/5ysL31dJXdNK1OCI5Hlqe7,audio_features,spotify:track:5ysL31dJXdNK1OCI5Hlqe7,0.432
36,0.00459,https://api.spotify.com/v1/audio-analysis/7nZmah2llfvLDiUjm0kiyz,0.744,189467,0.739,7nZmah2llfvLDiUjm0kiyz,0.0,8,0.306,-5.35,1,0.0387,104.99,4,https://api.spotify.com/v1/tracks/7nZmah2llfvLDiUjm0kiyz,audio_features,spotify:track:7nZmah2llfvLDiUjm0kiyz,0.629
37,0.0524,https://api.spotify.com/v1/audio-analysis/0CcQNd8CINkwQfe1RDtGV6,0.779,204347,0.787,0CcQNd8CINkwQfe1RDtGV6,0.0,10,0.14,-4.305,0,0.108,124.982,4,https://api.spotify.com/v1/tracks/0CcQNd8CINkwQfe1RDtGV6,audio_features,spotify:track:0CcQNd8CINkwQfe1RDtGV6,0.7
38,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401
39,0.0214,https://api.spotify.com/v1/audio-analysis/3m660poUr1chesgkkjQM7P,0.704,203760,0.633,3m660poUr1chesgkkjQM7P,0.0,11,0.29,-6.923,0,0.241,144.021,4,https://api.spotify.com/v1/tracks/3m660poUr1chesgkkjQM7P,audio_features,spotify:track:3m660poUr1chesgkkjQM7P,0.863
40,0.64,https://api.spotify.com/v1/audio-analysis/1AU7nfy6iBbNt7rrgSglOZ,0.839,229187,0.462,1AU7nfy6iBbNt7rrgSglOZ,0.0,1,0.0823,-9.5,0,0.225,104.977,4,https://api.spotify.com/v1/tracks/1AU7nfy6iBbNt7rrgSglOZ,audio_features,spotify:track:1AU7nfy6iBbNt7rrgSglOZ,0.483
41,0.075,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,0.696,216409,0.817,6kex4EBAj0WHXDKZMEJaaF,0.0,1,0.187,-3.862,1,0.109,98.064,4,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.779
42,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.629,250173,0.572,5tz69p7tJuGPeMGwNTxYuV,0.0,5,0.192,-7.733,0,0.0387,100.015,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.38
43,0.113,https://api.spotify.com/v1/audio-analysis/4xlrALxuaCf9yZBHJeTSG6,0.741,184134,0.79,4xlrALxuaCf9yZBHJeTSG6,0.0,11,0.0542,-4.086,0,0.0469,104.043,4,https://api.spotify.com/v1/tracks/4xlrALxuaCf9yZBHJeTSG6,audio_features,spotify:track:4xlrALxuaCf9yZBHJeTSG6,0.525
44,0.381,https://api.spotify.com/v1/audio-analysis/4v094LQ9eF10k2O2Te2ngK,0.519,223044,0.554,4v094LQ9eF10k2O2Te2ngK,0.0,0,0.115,-6.412,1,0.0385,153.676,4,https://api.spotify.com/v1/tracks/4v094LQ9eF10k2O2Te2ngK,audio_features,spotify:track:4v094LQ9eF10k2O2Te2ngK,0.194
45,0.000875,https://api.spotify.com/v1/audio-analysis/1sBhJGPUKrdRycgKxve70v,0.755,160826,0.719,1sBhJGPUKrdRycgKxve70v,1.53e-05,1,0.326,-5.316,0,0.0421,121.986,4,https://api.spotify.com/v1/tracks/1sBhJGPUKrdRycgKxve70v,audio_features,spotify:track:1sBhJGPUKrdRycgKxve70v,0.81
46,0.0293,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,0.726,233902,0.769,3B54sVLJ402zGa6Xm4YGNe,0.0101,6,0.104,-5.043,1,0.123,97.985,4,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,audio_features,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.75
47,0.0429,https://api.spotify.com/v1/audio-analysis/4IWAyPf1KMq7JCyGeCjTeH,0.675,201240,0.649,4IWAyPf1KMq7JCyGeCjTeH,0.0,1,0.128,-4.953,1,0.0315,134.955,4,https://api.spotify.com/v1/tracks/4IWAyPf1KMq7JCyGeCjTeH,audio_features,spotify:track:4IWAyPf1KMq7JCyGeCjTeH,0.537
48,0.381,https://api.spotify.com/v1/audio-analysis/79cuOz3SPQTuFrp8WgftAu,0.857,199440,0.8,79cuOz3SPQTuFrp8WgftAu,0.0,2,0.0913,-4.035,1,0.0583,121.996,4,https://api.spotify.com/v1/tracks/79cuOz3SPQTuFrp8WgftAu,audio_features,spotify:track:79cuOz3SPQTuFrp8WgftAu,0.965
49,0.199,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,0.798,202547,0.539,5Z3GHaZ6ec9bsiI5BenrbY,1.66e-05,1,0.165,-6.351,1,0.0421,136.949,4,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,0.41
